x,y,z
163.82822601614527,27.464190029950075,115.07192842045193
129.74621397089615,-198.3074761253404,77.47916170181495
72.65732871295111,78.92835329097483,63.63018569101646
-292.1073921017714,-262.4971217280683,7.300838649201982
330.34465706061235,-324.26689870654627,57.29859896842907
-6.606148292506001,89.82059075371788,41.226229776084914
323.1767061960636,-577.682230976007,562.2209139794129
407.51783005139055,-894.8625923100868,955.0996718532978
109.37209766803177,-377.3921631276824,325.9549554624125
28.754832947956864,10.87288836481269,-14.116664986866242
169.30653158921652,-34.46182649510897,26.62731679780442
275.36718161993446,-87.4262084649639,-54.462476634235855
-12.24869484257021,-258.2848309439258,148.56145319335454
3.3857732973534937,-0.30170380252786727,-10.930555045580634
56.3766781816978,-160.56090866285112,165.53277490441846
50.50567129444867,-186.11167076205732,185.13025010044325
62.50509728818357,-122.75100535598007,131.44521405547965
301.90109586077824,-920.1501386581879,996.4106186936081
130.73674698665144,-557.7458346770743,503.3687973084168
549.1456430315098,-1084.6748992662715,1402.7454737197384
95.01275473223338,-178.9134594183161,222.87608657315172
154.3922725397192,-329.30778777905635,410.8232389776473
230.01734577981196,-600.9559628895144,549.1895776577948
135.573038870022,-493.9736704653453,457.3821626906124
-138.155315659344,-25.90199537835258,-83.26030886014544
279.8757133221146,-517.7106827498989,538.5187391902635
251.096518542957,-894.9287738605685,901.2631270567026
37.46430907172369,-8.738796428069685,14.870600780638238
29.73617564513534,-101.27957676317934,79.61626080564778
7.413041776964309,-26.242732869213203,-5.32288546355253
112.9355562329042,-400.3982242988272,365.94226076351254
201.78312911011756,-502.4575785462638,548.8415318213033
169.69468213273157,-453.9875476563373,389.61861153422336
134.12192767427592,-343.2505158825574,291.7025743172222
-479.47106710296043,270.4699471496386,756.327595315694
354.5474698172875,125.90423568564765,17.76130756933556
82.55720272025144,-94.82818695533298,-102.63618780319021
-49.95769390372305,134.41814889053902,231.89812222970411
-5.3433322442597655,114.83751478851966,68.9589831836577
